image_id,image_path,label,class,source,magnification,width,height,channels,split,md5_hash
histo_00426,histopathology/images/histo_00426.png,0,non_idc_or_benign,Breast Histopathology Images (IDC Benchmark / Cruz-Roa et al.),40x,50,50,3,train,ad0bb668e6533777843d1348864f8c8f
histo_00427,histopathology/images/histo_00427.png,1,invasive_ductal_carcinoma,Breast Histopathology Images (IDC Benchmark / Cruz-Roa et al.),40x,50,50,3,val,b9791d1d28ef4299bc0e8215e8e74852
histo_00428,histopathology/images/histo_00428.png,0,non_idc_or_benign,Breast Histopathology Images (IDC Benchmark / Cruz-Roa et al.),40x,50,50,3,train,7bf598dbf7e4dd42f114da5f4a178428
histo_00429,histopathology/images/histo_00429.png,0,non_idc_or_benign,Breast Histopathology Images (IDC Benchmark / Cruz-Roa et al.),40x,50,50,3,train,8bb8e9efea803d5ebba71ce99a697123
histo_00430,histopathology/images/histo_00430.png,0,non_idc_or_benign,Breast Histopathology Images (IDC Benchmark / Cruz-Roa et al.),40x,50,50,3,train,5437dc54c1743eae519365bcb14bea66
histo_00431,histopathology/images/histo_00431.png,0,non_idc_or_benign,Breast Histopathology Images (IDC Benchmark / Cruz-Roa et al.),40x,50,50,3,test,eca1c34a7478d813f8db7a6ecaa49ba1
histo_00432,histopathology/images/histo_00432.png,0,non_idc_or_benign,Breast Histopathology Images (IDC Benchmark / Cruz-Roa et al.),40x,50,50,3,test,140a6ca4a8b45e3f7d3e0f14e334f6ca
histo_00433,histopathology/images/histo_00433.png,0,non_idc_or_benign,Breast Histopathology Images (IDC Benchmark / Cruz-Roa et al.),40x,50,50,3,train,01f5d8ff5fe05e6bf3381ee3fb82b1dc
histo_00434,histopathology/images/histo_00434.png,1,invasive_ductal_carcinoma,Breast Histopathology Images (IDC Benchmark / Cruz-Roa et al.),40x,50,50,3,train,9ae3ec5bd18a7d60774030d7b89d0deb
histo_00435,histopathology/images/histo_00435.png,0,non_idc_or_benign,Breast Histopathology Images (IDC Benchmark / Cruz-Roa et al.),40x,50,50,3,test,deb25767a1092e14e388022b2f72443e
histo_00436,histopathology/images/histo_00436.png,0,non_idc_or_benign,Breast Histopathology Images (IDC Benchmark / Cruz-Roa et al.),40x,50,50,3,train,fa99a3c630c1caf378a3012b1cda85ce
histo_00437,histopathology/images/histo_00437.png,0,non_idc_or_benign,Breast Histopathology Images (IDC Benchmark / Cruz-Roa et al.),40x,50,50,3,train,15754dbc4e1ac445f182cc876901d2df
histo_00438,histopathology/images/histo_00438.png,0,non_idc_or_benign,Breast Histopathology Images (IDC Benchmark / Cruz-Roa et al.),40x,50,50,3,test,4bd5d042bee8910d21e504c39958389b
histo_00439,histopathology/images/histo_00439.png,1,invasive_ductal_carcinoma,Breast Histopathology Images (IDC Benchmark / Cruz-Roa et al.),40x,50,50,3,train,ad4af4e33fcdc521d1a7adafde223c0c
histo_00440,histopathology/images/histo_00440.png,0,non_idc_or_benign,Breast Histopathology Images (IDC Benchmark / Cruz-Roa et al.),40x,50,50,3,train,f8f88b2ae224c31cd6770fce42ed08ad
histo_00441,histopathology/images/histo_00441.png,0,non_idc_or_benign,Breast Histopathology Images (IDC Benchmark / Cruz-Roa et al.),40x,50,50,3,val,9d0a764bcff82b0c51242a76b0bb093a
histo_00442,histopathology/images/histo_00442.png,1,invasive_ductal_carcinoma,Breast Histopathology Images (IDC Benchmark / Cruz-Roa et al.),40x,50,50,3,train,e55548967100464f132486b20e5e848d
histo_00443,histopathology/images/histo_00443.png,1,invasive_ductal_carcinoma,Breast Histopathology Images (IDC Benchmark / Cruz-Roa et al.),40x,50,50,3,val,aa0ac1937f26966aa66ed1323b28fffc
histo_00444,histopathology/images/histo_00444.png,0,non_idc_or_benign,Breast Histopathology Images (IDC Benchmark / Cruz-Roa et al.),40x,50,50,3,train,871a689b15991c8505d55dfa2266eebe
histo_00445,histopathology/images/histo_00445.png,0,non_idc_or_benign,Breast Histopathology Images (IDC Benchmark / Cruz-Roa et al.),40x,50,50,3,test,cdd45052ed114dc94261665476762540
histo_00446,histopathology/images/histo_00446.png,0,non_idc_or_benign,Breast Histopathology Images (IDC Benchmark / Cruz-Roa et al.),40x,50,50,3,val,32b2357e6342592f2060ceefe036728f
histo_00447,histopathology/images/histo_00447.png,1,invasive_ductal_carcinoma,Breast Histopathology Images (IDC Benchmark / Cruz-Roa et al.),40x,50,50,3,train,61383716dda38dda7f1642e5da41f6e4
histo_00448,histopathology/images/histo_00448.png,0,non_idc_or_benign,Breast Histopathology Images (IDC Benchmark / Cruz-Roa et al.),40x,50,50,3,train,0ade3230c20cda356a0444525641d68f
histo_00449,histopathology/images/histo_00449.png,0,non_idc_or_benign,Breast Histopathology Images (IDC Benchmark / Cruz-Roa et al.),40x,50,50,3,val,a588c8d65406fe60c9b964873a7c792a
histo_00450,histopathology/images/histo_00450.png,0,non_idc_or_benign,Breast Histopathology Images (IDC Benchmark / Cruz-Roa et al.),40x,50,50,3,train,f83ab2a3b4120f805249ef03f4c3bfb6
histo_00451,histopathology/images/histo_00451.png,0,non_idc_or_benign,Breast Histopathology Images (IDC Benchmark / Cruz-Roa et al.),40x,50,50,3,val,efd85a1836f0b2b2f33ed0a1df4b32c4
histo_00452,histopathology/images/histo_00452.png,0,non_idc_or_benign,Breast Histopathology Images (IDC Benchmark / Cruz-Roa et al.),40x,50,50,3,train,c7e7249419c6dcef62d5c6c353712692
histo_00453,histopathology/images/histo_00453.png,1,invasive_ductal_carcinoma,Breast Histopathology Images (IDC Benchmark / Cruz-Roa et al.),40x,50,50,3,train,01b5d797e346a5e3c97b782dde433a5a
histo_00454,histopathology/images/histo_00454.png,0,non_idc_or_benign,Breast Histopathology Images (IDC Benchmark / Cruz-Roa et al.),40x,50,50,3,train,5a3c48de0bd5202c5c74a5cd7a75a5e0
histo_00455,histopathology/images/histo_00455.png,0,non_idc_or_benign,Breast Histopathology Images (IDC Benchmark / Cruz-Roa et al.),40x,50,50,3,test,48cc6868b96bb95b233aee969ffc2321
histo_00456,histopathology/images/histo_00456.png,1,invasive_ductal_carcinoma,Breast Histopathology Images (IDC Benchmark / Cruz-Roa et al.),40x,50,50,3,train,de33430eb3e3790c488f8f1d234d7f3c
histo_00457,histopathology/images/histo_00457.png,1,invasive_ductal_carcinoma,Breast Histopathology Images (IDC Benchmark / Cruz-Roa et al.),40x,50,50,3,train,a451e679e7cb814521bf955e2ebf3d87
histo_00458,histopathology/images/histo_00458.png,0,non_idc_or_benign,Breast Histopathology Images (IDC Benchmark / Cruz-Roa et al.),40x,50,50,3,train,c57eaecc39c5083b848763f7b7da2cc9
histo_00459,histopathology/images/histo_00459.png,0,non_idc_or_benign,Breast Histopathology Images (IDC Benchmark / Cruz-Roa et al.),40x,50,50,3,train,31bfe13f86f3573c3d856b8ca7f103f9
histo_00460,histopathology/images/histo_00460.png,1,invasive_ductal_carcinoma,Breast Histopathology Images (IDC Benchmark / Cruz-Roa et al.),40x,50,50,3,train,4b3ca5c23f05d7e211ded65d7a8959fb
histo_00461,histopathology/images/histo_00461.png,0,non_idc_or_benign,Breast Histopathology Images (IDC Benchmark / Cruz-Roa et al.),40x,50,50,3,val,74852aad148b0e71267cb04d15143d18
histo_00462,histopathology/images/histo_00462.png,0,non_idc_or_benign,Breast Histopathology Images (IDC Benchmark / Cruz-Roa et al.),40x,50,50,3,train,a49aa87aff4df7a212ce87abaa1c7fbc
histo_00463,histopathology/images/histo_00463.png,1,invasive_ductal_carcinoma,Breast Histopathology Images (IDC Benchmark / Cruz-Roa et al.),40x,50,50,3,train,b82064b8d86360fc4a11cd8cb05d337e
histo_00464,histopathology/images/histo_00464.png,0,non_idc_or_benign,Breast Histopathology Images (IDC Benchmark / Cruz-Roa et al.),40x,50,50,3,train,38b0c9cf72aeedabc18a1f6eaab96f49
histo_00465,histopathology/images/histo_00465.png,0,non_idc_or_benign,Breast Histopathology Images (IDC Benchmark / Cruz-Roa et al.),40x,50,50,3,train,619076fd1e025d1ae341daa7cc22d526
histo_00466,histopathology/images/histo_00466.png,0,non_idc_or_benign,Breast Histopathology Images (IDC Benchmark / Cruz-Roa et al.),40x,50,50,3,test,377567fcb1ac11374bdb1105671e778e
histo_00467,histopathology/images/histo_00467.png,0,non_idc_or_benign,Breast Histopathology Images (IDC Benchmark / Cruz-Roa et al.),40x,50,50,3,test,59deefa2f2e28795d9451b26e783fe63
histo_00468,histopathology/images/histo_00468.png,0,non_idc_or_benign,Breast Histopathology Images (IDC Benchmark / Cruz-Roa et al.),40x,50,50,3,train,c03a14b64b592347b0db15e5b20a09a5
histo_00469,histopathology/images/histo_00469.png,1,invasive_ductal_carcinoma,Breast Histopathology Images (IDC Benchmark / Cruz-Roa et al.),40x,50,50,3,val,e91f531116ff441fae4278cfbaf774c5
histo_00470,histopathology/images/histo_00470.png,0,non_idc_or_benign,Breast Histopathology Images (IDC Benchmark / Cruz-Roa et al.),40x,50,50,3,train,a32862fd1931563cf11de994bff77ea3
histo_00471,histopathology/images/histo_00471.png,1,invasive_ductal_carcinoma,Breast Histopathology Images (IDC Benchmark / Cruz-Roa et al.),40x,50,50,3,val,9d4568d316e832ea40fa395f7df342d2
histo_00472,histopathology/images/histo_00472.png,1,invasive_ductal_carcinoma,Breast Histopathology Images (IDC Benchmark / Cruz-Roa et al.),40x,50,50,3,val,b757543126f7fb55d903cb998ca48c54
histo_00473,histopathology/images/histo_00473.png,1,invasive_ductal_carcinoma,Breast Histopathology Images (IDC Benchmark / Cruz-Roa et al.),40x,50,50,3,test,a0dabb3e133558d09a9e7aac0cb3ce8c
histo_00474,histopathology/images/histo_00474.png,0,non_idc_or_benign,Breast Histopathology Images (IDC Benchmark / Cruz-Roa et al.),40x,50,50,3,train,86ef670da3360d713c5aff384b2dbb32
histo_00475,histopathology/images/histo_00475.png,1,invasive_ductal_carcinoma,Breast Histopathology Images (IDC Benchmark / Cruz-Roa et al.),40x,50,50,3,train,6322dafd93fa8a1df5957254d925b53f
histo_00476,histopathology/images/histo_00476.png,0,non_idc_or_benign,Breast Histopathology Images (IDC Benchmark / Cruz-Roa et al.),40x,50,50,3,val,afb7e46845b9545ce49d18e5a66d67f9
histo_00477,histopathology/images/histo_00477.png,0,non_idc_or_benign,Breast Histopathology Images (IDC Benchmark / Cruz-Roa et al.),40x,50,50,3,train,bc9fe2a49999e5565487e81fe50d389a
histo_00478,histopathology/images/histo_00478.png,0,non_idc_or_benign,Breast Histopathology Images (IDC Benchmark / Cruz-Roa et al.),40x,50,50,3,val,fe54874d61877aa2aa9df544a4d79a45
histo_00479,histopathology/images/histo_00479.png,1,invasive_ductal_carcinoma,Breast Histopathology Images (IDC Benchmark / Cruz-Roa et al.),40x,50,50,3,test,e74204f011389147c556339a3750c772
histo_00480,histopathology/images/histo_00480.png,0,non_idc_or_benign,Breast Histopathology Images (IDC Benchmark / Cruz-Roa et al.),40x,50,50,3,train,a3e9d1029e05296d822df22196d12539
histo_00481,histopathology/images/histo_00481.png,1,invasive_ductal_carcinoma,Breast Histopathology Images (IDC Benchmark / Cruz-Roa et al.),40x,50,50,3,train,09eeef5962a6d7b6fec64d1f8f31d412
histo_00482,histopathology/images/histo_00482.png,0,non_idc_or_benign,Breast Histopathology Images (IDC Benchmark / Cruz-Roa et al.),40x,50,50,3,train,0297f7e3d9e349588bed2acf306d7b0e
histo_00483,histopathology/images/histo_00483.png,0,non_idc_or_benign,Breast Histopathology Images (IDC Benchmark / Cruz-Roa et al.),40x,50,50,3,val,ee068ae69160888b2ebc2ce7faca8b46
histo_00484,histopathology/images/histo_00484.png,0,non_idc_or_benign,Breast Histopathology Images (IDC Benchmark / Cruz-Roa et al.),40x,50,50,3,test,639cec365c29e688a6e4c546c0c4ddeb
histo_00485,histopathology/images/histo_00485.png,0,non_idc_or_benign,Breast Histopathology Images (IDC Benchmark / Cruz-Roa et al.),40x,50,50,3,train,9776a95db3be1d0e7c59811699e3a95e
histo_00486,histopathology/images/histo_00486.png,0,non_idc_or_benign,Breast Histopathology Images (IDC Benchmark / Cruz-Roa et al.),40x,50,50,3,train,89fb3ea1fea8b4f0294106b45c97ed39
histo_00487,histopathology/images/histo_00487.png,0,non_idc_or_benign,Breast Histopathology Images (IDC Benchmark / Cruz-Roa et al.),40x,50,50,3,train,e58129ea3211fc230c953046590eb263
histo_00488,histopathology/images/histo_00488.png,0,non_idc_or_benign,Breast Histopathology Images (IDC Benchmark / Cruz-Roa et al.),40x,50,50,3,train,3ef8b3ebe5ce4f9c78b878934c5027e0
histo_00489,histopathology/images/histo_00489.png,1,invasive_ductal_carcinoma,Breast Histopathology Images (IDC Benchmark / Cruz-Roa et al.),40x,50,50,3,train,18e6710de234d76f02af68eb2428912f
histo_00490,histopathology/images/histo_00490.png,1,invasive_ductal_carcinoma,Breast Histopathology Images (IDC Benchmark / Cruz-Roa et al.),40x,50,50,3,test,31a6ef3b7d66353be04573cfc96fbe1f
histo_00491,histopathology/images/histo_00491.png,0,non_idc_or_benign,Breast Histopathology Images (IDC Benchmark / Cruz-Roa et al.),40x,50,50,3,train,5a4269d6b351ec60f8d429ffbae17e5e
histo_00492,histopathology/images/histo_00492.png,1,invasive_ductal_carcinoma,Breast Histopathology Images (IDC Benchmark / Cruz-Roa et al.),40x,50,50,3,test,696fc3dff360837a2f82c3c34f612f6b
histo_00493,histopathology/images/histo_00493.png,1,invasive_ductal_carcinoma,Breast Histopathology Images (IDC Benchmark / Cruz-Roa et al.),40x,50,50,3,train,869b9cc7547a5231ba4b82e8b513cd95
histo_00494,histopathology/images/histo_00494.png,0,non_idc_or_benign,Breast Histopathology Images (IDC Benchmark / Cruz-Roa et al.),40x,50,50,3,train,9898b418a915fb315438dee30d7be9bf
histo_00495,histopathology/images/histo_00495.png,1,invasive_ductal_carcinoma,Breast Histopathology Images (IDC Benchmark / Cruz-Roa et al.),40x,50,50,3,train,bfbc429b6f3ff5047c412419442afef7
histo_00496,histopathology/images/histo_00496.png,0,non_idc_or_benign,Breast Histopathology Images (IDC Benchmark / Cruz-Roa et al.),40x,50,50,3,test,75856c3cac34bd19f3c7c316dad2cd31
histo_00497,histopathology/images/histo_00497.png,1,invasive_ductal_carcinoma,Breast Histopathology Images (IDC Benchmark / Cruz-Roa et al.),40x,50,50,3,train,8cb94442dc5de4d1d5753b3cedfef352
histo_00498,histopathology/images/histo_00498.png,0,non_idc_or_benign,Breast Histopathology Images (IDC Benchmark / Cruz-Roa et al.),40x,50,50,3,train,4f20e3c068439520096de9a47e9aee4d
histo_00499,histopathology/images/histo_00499.png,0,non_idc_or_benign,Breast Histopathology Images (IDC Benchmark / Cruz-Roa et al.),40x,50,50,3,train,66f398de71684df7878bcf6716d99187
histo_00500,histopathology/images/histo_00500.png,0,non_idc_or_benign,Breast Histopathology Images (IDC Benchmark / Cruz-Roa et al.),40x,50,50,3,test,ef48f712cb667f4b6f1a98e82cdf62ce
histo_00501,histopathology/images/histo_00501.png,1,invasive_ductal_carcinoma,Breast Histopathology Images (IDC Benchmark / Cruz-Roa et al.),40x,50,50,3,val,afc1e3d6651d87d5749f154175e59f5d
histo_00502,histopathology/images/histo_00502.png,0,non_idc_or_benign,Breast Histopathology Images (IDC Benchmark / Cruz-Roa et al.),40x,50,50,3,val,56c10f1baf980b10cf4ba46556bf0525
histo_00503,histopathology/images/histo_00503.png,0,non_idc_or_benign,Breast Histopathology Images (IDC Benchmark / Cruz-Roa et al.),40x,50,50,3,val,7c43bab0473eb82718fdfe5b72ee7a50
histo_00504,histopathology/images/histo_00504.png,0,non_idc_or_benign,Breast Histopathology Images (IDC Benchmark / Cruz-Roa et al.),40x,50,50,3,test,e9e0f31c8d63a398a0bf4acb5a41cd02
histo_00505,histopathology/images/histo_00505.png,0,non_idc_or_benign,Breast Histopathology Images (IDC Benchmark / Cruz-Roa et al.),40x,50,50,3,train,a82a93e3d4e20d03925b93301b770a0f
histo_00506,histopathology/images/histo_00506.png,0,non_idc_or_benign,Breast Histopathology Images (IDC Benchmark / Cruz-Roa et al.),40x,50,50,3,train,5c20198da926c107e11c58b1eef46352
histo_00507,histopathology/images/histo_00507.png,0,non_idc_or_benign,Breast Histopathology Images (IDC Benchmark / Cruz-Roa et al.),40x,50,50,3,val,1df31f8d7aa1ce80fe3bb0d2e1a416aa
histo_00508,histopathology/images/histo_00508.png,0,non_idc_or_benign,Breast Histopathology Images (IDC Benchmark / Cruz-Roa et al.),40x,50,50,3,train,592a9f4d8b2d6009384dcf0d6d6b02bf
histo_00509,histopathology/images/histo_00509.png,0,non_idc_or_benign,Breast Histopathology Images (IDC Benchmark / Cruz-Roa et al.),40x,50,50,3,train,965ad6a5b14de90f8e54c0d731830459
histo_00510,histopathology/images/histo_00510.png,1,invasive_ductal_carcinoma,Breast Histopathology Images (IDC Benchmark / Cruz-Roa et al.),40x,50,50,3,train,38f739dc46014474aab3b4e6c9831820
histo_00511,histopathology/images/histo_00511.png,0,non_idc_or_benign,Breast Histopathology Images (IDC Benchmark / Cruz-Roa et al.),40x,50,50,3,train,f48cb252a270c6933a56a892f2fb394d
histo_00512,histopathology/images/histo_00512.png,1,invasive_ductal_carcinoma,Breast Histopathology Images (IDC Benchmark / Cruz-Roa et al.),40x,50,50,3,test,f0470ae8784a038d15874f53ae6878bb
histo_00513,histopathology/images/histo_00513.png,0,non_idc_or_benign,Breast Histopathology Images (IDC Benchmark / Cruz-Roa et al.),40x,50,50,3,train,ee8ca40155983e7055b9b0161c4dfa7b
histo_00514,histopathology/images/histo_00514.png,0,non_idc_or_benign,Breast Histopathology Images (IDC Benchmark / Cruz-Roa et al.),40x,50,50,3,train,34f1e2a6648602a5a05afa36ccde1fd3
histo_00515,histopathology/images/histo_00515.png,1,invasive_ductal_carcinoma,Breast Histopathology Images (IDC Benchmark / Cruz-Roa et al.),40x,50,50,3,train,1519c51bb9964070502608c74b8404dd
histo_00516,histopathology/images/histo_00516.png,0,non_idc_or_benign,Breast Histopathology Images (IDC Benchmark / Cruz-Roa et al.),40x,50,50,3,train,f6023dbb30f1a18b4ddf7f40ff4b6e29
histo_00517,histopathology/images/histo_00517.png,0,non_idc_or_benign,Breast Histopathology Images (IDC Benchmark / Cruz-Roa et al.),40x,50,50,3,train,6ac91c669be95789b2c32365a69b4c0c
histo_00518,histopathology/images/histo_00518.png,0,non_idc_or_benign,Breast Histopathology Images (IDC Benchmark / Cruz-Roa et al.),40x,50,50,3,train,64c34c4e990e3ed5d391452bbd046f28
histo_00519,histopathology/images/histo_00519.png,0,non_idc_or_benign,Breast Histopathology Images (IDC Benchmark / Cruz-Roa et al.),40x,50,50,3,test,0787f001078361870aca04350911e55a
histo_00520,histopathology/images/histo_00520.png,1,invasive_ductal_carcinoma,Breast Histopathology Images (IDC Benchmark / Cruz-Roa et al.),40x,50,50,3,test,3d2b2817897ec1db35cd2a6a3ee337e0
histo_00521,histopathology/images/histo_00521.png,0,non_idc_or_benign,Breast Histopathology Images (IDC Benchmark / Cruz-Roa et al.),40x,50,50,3,train,d01f9b0cf44bbc906dde53f5a85f3a6c
histo_00522,histopathology/images/histo_00522.png,0,non_idc_or_benign,Breast Histopathology Images (IDC Benchmark / Cruz-Roa et al.),40x,50,50,3,train,70c4aae86136ab525575f501602053ad
histo_00523,histopathology/images/histo_00523.png,1,invasive_ductal_carcinoma,Breast Histopathology Images (IDC Benchmark / Cruz-Roa et al.),40x,50,50,3,test,9dccca21431e5f51b20ffa080889bb02
histo_00524,histopathology/images/histo_00524.png,0,non_idc_or_benign,Breast Histopathology Images (IDC Benchmark / Cruz-Roa et al.),40x,50,50,3,train,61439f935caaf0df36bef3c7492b18fb
histo_00525,histopathology/images/histo_00525.png,0,non_idc_or_benign,Breast Histopathology Images (IDC Benchmark / Cruz-Roa et al.),40x,50,50,3,train,9905885853e6a529a051a61dcde1578c
histo_00526,histopathology/images/histo_00526.png,1,invasive_ductal_carcinoma,Breast Histopathology Images (IDC Benchmark / Cruz-Roa et al.),40x,50,50,3,train,4444a4993a88b69f806817369f4e9b63
histo_00527,histopathology/images/histo_00527.png,0,non_idc_or_benign,Breast Histopathology Images (IDC Benchmark / Cruz-Roa et al.),40x,50,50,3,train,43bfafeadbf94fae429cff66d276a708
